party,id,committee,session,last,first,other,new_id,committeeID
2,29327,160,103,Castle,Michael,N.,213,160103
2,29375,160,103,King,Peter,T.,214,160103
2,29336,160,103,Diaz-Balart,Lincoln,,343,160103
2,29311,160,103,Pombo,Richard,W.,44,160103
2,15086,160,103,Bentley,Helen,Delich,108,160103
2,29135,160,103,Taylor,Charles,H.,110,160103
1,29368,160,103,Thompson,Bennie,,46,160103
2,29359,160,103,Torkildsen,Peter,G.,163,160103
1,14256,164,103,Miller,George,,257,164103
1,14274,164,103,Sharp,Philip,R.,286,164103
1,14435,164,103,Markey,Edward,J.,287,164103
1,14441,164,103,Murphy,Austin,J.,258,164103
1,14448,164,103,Rahall,Nick,Joe,379,164103
1,14458,164,103,Vento,Bruce,F.,171,164103
1,14672,164,103,Williams,Pat,,50,164103
1,70301,164,103,de Lugo,Ron,,274,164103
1,14825,164,103,Gejdenson,Sam,,324,164103
1,15032,164,103,Lehman,Richard,H.,301,164103
1,15055,164,103,Richardson,Bill,,294,164103
1,15410,164,103,DeFazio,Peter,A.,380,164103
1,70302,164,103,Faleomavaega,Eni,F.,275,164103
1,15425,164,103,Johnson,Tim,,10,164103
1,29114,164,103,LaRocco,Larry,,179,164103
1,15245,164,103,Abercrombie,Neil,,134,164103
1,29105,164,103,Dooley,Calvin,M.,16,164103
1,29127,164,103,Peterson,Collin,C.,15,164103
1,70304,164,103,Romero-Barcelo,Carlos,,271,164103
1,29304,164,103,English,Karan,,272,164103
1,39306,164,103,Shepherd,Karen,,381,164103
1,29342,164,103,Deal,Nathan,,382,164103
1,29380,164,103,Hinchey,Maurice,D.,193,164103
1,70305,164,103,Underwood,Robert,A.,142,164103
1,15023,164,103,Evans,Lane,,129,164103
1,10757,164,103,Mink,Patsy,T.,231,164103
1,29351,164,103,Barlow,Tom,,21,164103
1,39315,164,103,Barrett,Thomas,M.,188,164103
2,14066,164,103,Young,Donald,E.,377,164103
2,14829,164,103,Hansen,James,V.,152,164103
2,15075,164,103,Vucanovich,Barbara,F.,104,164103
2,15413,164,103,Gallegly,Elton,,339,164103
2,15063,164,103,Smith,Robert,F.,32,164103
2,15633,164,103,Thomas,Craig,,204,164103
2,15455,164,103,Duncan,John,J.,383,164103
2,15419,164,103,Hefley,Joel,,157,164103
2,29104,164,103,Doolittle,John,T.,40,164103
2,29108,164,103,Allard,Wayne,R.,35,164103
2,15401,164,103,Baker,Richard,H.,203,164103
2,29323,164,103,Calvert,Ken,,384,164103
2,29326,164,103,McInnis,Scott,,385,164103
2,29311,164,103,Pombo,Richard,W.,44,164103
2,29307,164,103,Dickey,Jay,,43,164103
1,15005,164,103,Berman,Howard,L.,219,164103
1,29313,164,103,Farr,Sam,,47,164103
1,12009,168,103,Clay,William,L.,256,168103
1,14051,168,103,Schroeder,Patricia,S.,117,168103
1,15041,168,103,McCloskey,Francis,X.,124,168103
1,15000,168,103,Ackerman,Gary,L.,327,168103
1,15442,168,103,Sawyer,Thomas,C.,261,168103
1,15104,168,103,Kanjorski,Paul,E.,174,168103
1,70303,168,103,Norton,Eleanor,Holmes,248,168103
1,29125,168,103,Collins,Barbara-Rose,,347,168103
1,39309,168,103,Byrne,Leslie,L.,386,168103
1,29383,168,103,Watt,Melvin,,192,168103
1,29355,168,103,Wynn,Albert,R.,190,168103
1,15611,168,103,Laughlin,Greg,H.,374,168103
1,29339,168,103,Bishop,Sanford,D.,27,168103
1,29389,168,103,Brown,Sherrod,,305,168103
1,29337,168,103,Hastings,Alcee,L.,332,168103
2,11036,168,103,Myers,John,T.,92,168103
2,14015,168,103,Gilman,Benjamin,A.,334,168103
2,14066,168,103,Young,Donald,E.,377,168103
2,15014,168,103,Burton,Dan,,337,168103
2,15434,168,103,Morella,Constance,A.,387,168103
2,15056,168,103,Ridge,Thomas,J.,200,168103
2,14675,168,103,Petri,Thomas,E.,277,168103
2,15007,168,103,Boehlert,Sherwood,L.,388,168103
2,15112,168,103,Saxton,H.,James,159,168103
1,14257,173,103,Mineta,Norman,Y.,389,173103
1,14265,173,103,Oberstar,James,L.,328,173103
1,14448,173,103,Rahall,Nick,Joe,379,173103
1,14402,173,103,Applegate,Douglas,,390,173103
1,70301,173,103,de Lugo,Ron,,274,173103
1,15008,173,103,Borski,Robert,A.,329,173103
1,15073,173,103,Valentine,Tim,,391,173103
1,15036,173,103,Lipinski,William,O.,373,173103
1,15077,173,103,Wise,Robert,E.,220,173103
1,15121,173,103,Traficant,James,A.,392,173103
1,15410,173,103,DeFazio,Peter,A.,380,173103
1,15418,173,103,Hayes,James,A.,346,173103
1,15450,173,103,Clement,Bob,,393,173103
1,15453,173,103,Costello,Jerry,F.,229,173103
1,15617,173,103,Parker,Mike,,224,173103
1,15611,173,103,Laughlin,Greg,H.,374,173103
1,15636,173,103,Geren,Pete,,145,173103
1,15622,173,103,Sangmeister,George,E.,366,173103
1,15620,173,103,Poshard,Glenn,,394,173103
1,29131,173,103,Swett,Dick,,395,173103
1,29100,173,103,Cramer,Bud,,396,173103
1,29125,173,103,Collins,Barbara-Rose,,347,173103
1,70303,173,103,Norton,Eleanor,Holmes,248,173103
1,29140,173,103,Blackwell,Lucien,E.,232,173103
1,29377,173,103,Nadler,Jerrold,,367,173103
1,29303,173,103,Coppersmith,Sam,,397,173103
1,39309,173,103,Byrne,Leslie,L.,386,173103
1,39310,173,103,Cantwell,Maria,,331,173103
1,29370,173,103,Danner,Pat,,398,173103
1,39306,173,103,Shepherd,Karen,,381,173103
1,29373,173,103,Menendez,Robert,,330,173103
1,39301,173,103,Clyburn,James,E.,399,173103
1,29328,173,103,Brown,Corrine,,348,173103
1,29342,173,103,Deal,Nathan,,382,173103
1,29363,173,103,Barcia,James,A.,400,173103
1,29308,173,103,Hamburg,Dan,,375,173103
1,29325,173,103,Filner,Bob,,401,173103
1,29319,173,103,Tucker,Walter,R.,402,173103
1,39305,173,103,Johnson,Eddie,Bernice,403,173103
2,14052,173,103,Shuster,Bud,,404,173103
2,14612,173,103,Clinger,William,F.,349,173103
2,14675,173,103,Petri,Thomas,E.,277,173103
2,15007,173,103,Boehlert,Sherwood,L.,388,173103
2,15424,173,103,Inhofe,James,M.,161,173103
2,14819,173,103,Emerson,Bill,,29,173103
2,15455,173,103,Duncan,John,J.,383,173103
2,14846,173,103,Molinari,Susan,,281,173103
2,29130,173,103,Zeliff,William,,352,173103
2,29115,173,103,Ewing,Thomas,W.,39,173103
2,29122,173,103,Gilchrest,Wayne,T.,378,173103
2,39312,173,103,Dunn,Jennifer,,362,173103
2,29306,173,103,Hutchinson,Tim,,405,173103
2,29310,173,103,Baker,Bill,,406,173103
2,29340,173,103,Collins,Mac,,407,173103
2,29322,173,103,Kim,Jay,C.,408,173103
2,29376,173,103,Levy,David,A.,341,173103
2,29320,173,103,Horn,Steve,,353,173103
2,29371,173,103,Franks,Bob,,239,173103
2,29357,173,103,Blute,Peter,I.,409,173103
2,29315,173,103,McKeon,Howard,P.,283,173103
2,29331,173,103,Mica,John,L.,354,173103
2,29361,173,103,Hoekstra,Peter,,282,173103
2,29381,173,103,Quinn,Jack,,410,173103
1,39314,173,103,Barca,Peter,W.,411,173103
2,29362,173,103,Ehlers,Vernon,J.,412,173103
1,14039,176,103,Moakley,John,Joseph,413,176103
1,14212,176,103,Derrick,Butler,C.,358,176103
1,14405,176,103,Beilenson,Anthony,C.,218,176103
1,14626,176,103,Frost,J.,Martin,356,176103
1,14407,176,103,Bonior,David,E.,414,176103
1,14632,176,103,Hall,Tony,P.,415,176103
1,15076,176,103,Wheat,Alan,,246,176103
1,15100,176,103,Gordon,Bart,,228,176103
1,15444,176,103,Slaughter,Louise,M.,223,176103
2,14662,176,103,Solomon,Gerald,B.H.,416,176103
2,10616,176,103,Quillen,James,H.,417,176103
2,14813,176,103,Dreier,David,,418,176103
2,15605,176,103,Goss,Porter,J.,419,176103
1,10573,182,103,Brown,George,E.,2,182103
1,14251,182,103,LLoyd,Marilyn,,121,182103
1,14422,182,103,Glickman,Daniel,R.,6,182103
1,14459,182,103,Volkmer,Harold,L.,8,182103
1,14828,182,103,Hall,Ralph,M.,293,182103
1,14843,182,103,McCurdy,Dave,,120,182103
1,15073,182,103,Valentine,Tim,,391,182103
1,15071,182,103,Torricelli,Robert,G.,326,182103
1,15010,182,103,Boucher,Frederick,C.,296,182103
1,15121,182,103,Traficant,James,A.,392,182103
1,15418,182,103,Hayes,James,A.,346,182103
1,15628,182,103,Tanner,John,S.,131,182103
1,15632,182,103,Browder,Glen,,132,182103
1,15636,182,103,Geren,Pete,,145,182103
1,29112,182,103,Bacchus,Jim,,181,182103
1,29117,182,103,Roemer,Timothy,J.,266,182103
1,29100,182,103,Cramer,Bud,,396,182103
1,29131,182,103,Swett,Dick,,395,182103
1,29363,182,103,Barcia,James,A.,400,182103
1,29372,182,103,Klein,Herb,,182,182103
1,29391,182,103,Fingerhut,Eric,D.,195,182103
1,29399,182,103,McHale,Paul,,144,182103
1,29316,182,103,Becerra,Xavier,,268,182103
1,29318,182,103,Harman,Jane,,143,182103
1,29343,182,103,Johnson,Don,,137,182103
1,29303,182,103,Coppersmith,Sam,,397,182103
1,29312,182,103,Eshoo,Anna,G.,376,182103
1,29937,182,103,Inslee,Jay,,20,182103
1,39305,182,103,Johnson,Eddie,Bernice,403,182103
1,29366,182,103,Minge,David,,18,182103
1,29309,182,103,Woolsey,Lynn,,244,182103
1,29342,182,103,Deal,Nathan,,382,182103
1,39307,182,103,Scott,Robert,C.,269,182103
2,14461,182,103,Walker,Robert,S.,420,182103
2,14657,182,103,Sensenbrenner,F.,James,369,182103
2,15007,182,103,Boehlert,Sherwood,L.,388,182103
2,15035,182,103,Lewis,Tom,,31,182103
2,15103,182,103,Henry,Paul,B.,280,182103
2,15098,182,103,Fawell,Harris,W.,279,182103
2,15434,182,103,Morella,Constance,A.,387,182103
2,15621,182,103,Rohrabacher,Dana,,253,182103
2,15624,182,103,Schiff,Steven,H.,350,182103
2,15085,182,103,Barton,Joe,L.,313,182103
2,29133,182,103,Zimmer,Dick,,351,182103
2,29143,182,103,Johnson,Sam,,205,182103
2,29323,182,103,Calvert,Ken,,384,182103
2,29388,182,103,Hoke,Martin,R.,241,182103
2,29364,182,103,Smith,Nick,,52,182103
2,29321,182,103,Royce,Ed,,344,182103
2,29367,182,103,Grams,Rod,,210,182103
2,29341,182,103,Linder,John,,207,182103
2,29357,182,103,Blute,Peter,I.,409,182103
2,39312,182,103,Dunn,Jennifer,,362,182103
2,29310,182,103,Baker,Bill,,406,182103
2,29356,182,103,Bartlett,Roscoe,G.,167,182103
1,39314,182,103,Barca,Peter,W.,411,182103
1,29346,182,103,Rush,Bobby,L.,186,182103
2,29362,182,103,Ehlers,Vernon,J.,412,182103
1,14248,184,103,LaFalce,John,J.,170,184103
1,8672,184,103,Smith,Neal,,56,184103
1,14451,184,103,Skelton,Ike,,119,184103
1,13024,184,103,Mazzoli,Romano,L.,364,184103
1,14871,184,103,Wyden,Ron,,292,184103
1,15060,184,103,Sisisky,Norman,,122,184103
1,10713,184,103,Conyers,John,,345,184103
1,15403,184,103,Bilbray,James,H.,130,184103
1,15433,184,103,Mfume,Kweisi,,177,184103
1,15412,184,103,Flake,Floyd,H.,176,184103
1,15623,184,103,Sarpalius,Bill,,12,184103
1,15620,184,103,Poshard,Glenn,,394,184103
1,29121,184,103,Andrews,Thomas,H.,135,184103
1,29382,184,103,Clayton,Eva,M.,17,184103
1,29358,184,103,Meehan,Martin,T.,141,184103
1,29370,184,103,Danner,Pat,,398,184103
1,29387,184,103,Strickland,Ted,,273,184103
1,29378,184,103,Velazquez,Nydia,M.,189,184103
1,29354,184,103,Fields,Cleo,,191,184103
1,29398,184,103,Margolies-Mezvinsky,Marjorie,,307,184103
1,29319,184,103,Tucker,Walter,R.,402,184103
1,29395,184,103,Klink,Ron,,194,184103
1,29317,184,103,Roybal-Allard,Lucille,,187,184103
1,29302,184,103,Hilliard,Earl,F.,19,184103
1,15430,184,103,Lancaster,H.,Martin,128,184103
2,15109,184,103,Meyers,Jan,,338,184103
2,15093,184,103,Combest,Larry,,33,184103
2,15401,184,103,Baker,Richard,H.,203,184103
2,15419,184,103,Hefley,Joel,,157,184103
2,15615,184,103,Machtley,Ronald,K.,158,184103
2,29126,184,103,Ramstad,Jim,,372,184103
2,29124,184,103,Camp,Dave,,34,184103
2,29143,184,103,Johnson,Sam,,205,184103
2,29130,184,103,Zeliff,William,,352,184103
2,29340,184,103,Collins,Mac,,407,184103
2,29326,184,103,McInnis,Scott,,385,184103
2,29314,184,103,Huffington,Michael,,212,184103
2,29369,184,103,Talent,James,M.,166,184103
2,29365,184,103,Knollenberg,Joe,,208,184103
2,29307,184,103,Dickey,Jay,,43,184103
2,29322,184,103,Kim,Jay,C.,408,184103
2,29349,184,103,Manzullo,Donald,,342,184103
2,29359,184,103,Torkildsen,Peter,G.,163,184103
1,29106,184,103,Waters,Maxine,,178,184103
1,29368,184,103,Thompson,Bennie,,46,184103
2,29386,184,103,Portman,Rob,,355,184103
1,15613,186,103,McDermott,James,A.,247,186103
1,15081,186,103,Darden,George,W.,81,186103
1,15408,186,103,Cardin,Benjamin,L.,359,186103
1,15448,186,103,Pelosi,Nancy,,77,186103
1,15433,186,103,Mfume,Kweisi,,177,186103
1,15008,186,103,Borski,Robert,A.,329,186103
1,15442,186,103,Sawyer,Thomas,C.,261,186103
2,15414,186,103,Grandy,Fred,,421,186103
2,15028,186,103,Johnson,Nancy,L.,422,186103
2,15406,186,103,Bunning,Jim,,243,186103
2,15429,186,103,Kyl,Jon,L.,154,186103
2,15605,186,103,Goss,Porter,J.,419,186103
2,29136,186,103,Hobson,David,L.,111,186103
2,15624,186,103,Schiff,Steven,H.,350,186103
1,11035,192,103,Montgomery,G.V.,(Sonny),115,192103
1,10583,192,103,Edwards,Don,,333,192103
1,14402,192,103,Applegate,Douglas,,390,192103
1,15023,192,103,Evans,Lane,,129,192103
1,15052,192,103,Penny,Timothy,J.,9,192103
1,15057,192,103,Rowland,J.,Roy,297,192103
1,15061,192,103,Slattery,Jim,,295,192103
1,15427,192,103,Kennedy,Joseph,P.,175,192103
1,15622,192,103,Sangmeister,George,E.,366,192103
1,15631,192,103,Long,Jill,L.,13,192103
1,29144,192,103,Edwards,Chet,,136,192103
1,29106,192,103,Waters,Maxine,,178,192103
1,15450,192,103,Clement,Bob,,393,192103
1,29325,192,103,Filner,Bob,,401,192103
1,39303,192,103,Tejeda,Frank,,138,192103
1,29348,192,103,Gutierrez,Luis,V.,185,192103
1,29353,192,103,Baesler,Scotty,,25,192103
1,29339,192,103,Bishop,Sanford,D.,27,192103
1,39301,192,103,Clyburn,James,E.,399,192103
1,39313,192,103,Kreidler,Mike,,306,192103
1,29328,192,103,Brown,Corrine,,348,192103
2,14454,192,103,Stump,Robert,,148,192103
2,14863,192,103,Smith,Christopher,H.,336,192103
2,15014,192,103,Burton,Dan,,337,192103
2,15006,192,103,Bilirakis,Michael,,311,192103
2,15056,192,103,Ridge,Thomas,J.,200,192103
2,13042,192,103,Spence,Floyd,D.,147,192103
2,29306,192,103,Hutchinson,Tim,,405,192103
2,29300,192,103,Everett,Terry,,53,192103
2,29350,192,103,Buyer,Stephen,E.,162,192103
2,29381,192,103,Quinn,Jack,,410,192103
2,29301,192,103,Bachus,Spencer,,211,192103
2,29341,192,103,Linder,John,,207,192103
2,15627,192,103,Stearns,Clifford,B.,316,192103
2,29375,192,103,King,Peter,T.,214,192103
2,29352,192,103,Lewis,Ron,,49,192103
1,8080,196,103,Rostenkowski,Dan,,423,196103
1,10588,196,103,Gibbons,Sam,M.,424,196103
1,10614,196,103,Pickle,J.J.,(Jake),425,196103
1,13035,196,103,Rangel,Charles,B.,426,196103
1,14053,196,103,Stark,Fortney,Pete,245,196103
1,10742,196,103,Jacobs,Andrew,,427,196103
1,14224,196,103,Ford,Harold,E.,428,196103
1,14649,196,103,Matsui,Robert,T.,429,196103
1,14877,196,103,Kennelly,Barbara,B.,226,196103
1,14808,196,103,Coyne,William,J.,225,196103
1,15001,196,103,Andrews,Michael,A.,227,196103
1,15033,196,103,Levin,Sander,M.,249,196103
1,15408,196,103,Cardin,Benjamin,L.,359,196103
1,15613,196,103,McDermott,James,A.,247,196103
1,15082,196,103,Kleczka,Gerald,D.,357,196103
1,15431,196,103,Lewis,John,R.,250,196103
1,15452,196,103,Payne,Lewis,F.,430,196103
1,15616,196,103,Neal,Richard,E.,431,196103
1,15607,196,103,Hoagland,Peter,,432,196103
1,15614,196,103,McNulty,Michael,R.,433,196103
1,29139,196,103,Kopetski,Mike,,434,196103
1,29120,196,103,Jefferson,William,J.,251,196103
1,29138,196,103,Brewster,Bill,,435,196103
1,29347,196,103,Reynolds,Mel,,436,196103
2,13002,196,103,Archer,Bill,,437,196103
2,12041,196,103,Crane,Philip,M.,438,196103
2,14225,196,103,Gradison,Willis,D.,439,196103
2,14669,196,103,Thomas,William,M.,360,196103
2,14860,196,103,Shaw,E.,Clay,440,196103
2,15066,196,103,Sundquist,Don,,441,196103
2,15028,196,103,Johnson,Nancy,L.,422,196103
2,15406,196,103,Bunning,Jim,,243,196103
2,15414,196,103,Grandy,Fred,,421,196103
2,15423,196,103,Houghton,Amo,,442,196103
2,15420,196,103,Herger,Wally,,242,196103
2,15451,196,103,McCrery,Jim,,443,196103
2,15606,196,103,Hancock,Melton,D.,444,196103
2,29141,196,103,Santorum,Rick,,445,196103
2,29124,196,103,Camp,Dave,,34,196103
1,14422,242,103,Glickman,Daniel,R.,6,242103
1,15055,242,103,Richardson,Bill,,294,242103
1,14413,242,103,Dicks,Norman,D.,63,242103
1,14620,242,103,Dixon,Julian,C.,65,242103
1,15071,242,103,Torricelli,Robert,G.,326,242103
1,15018,242,103,Coleman,Ronald,D.,71,242103
1,15443,242,103,Skaggs,David,E.,75,242103
1,15403,242,103,Bilbray,James,H.,130,242103
1,15448,242,103,Pelosi,Nancy,,77,242103
1,15611,242,103,Laughlin,Greg,H.,374,242103
1,29100,242,103,Cramer,Bud,,396,242103
1,29142,242,103,Reed,John,F.,265,242103
2,15093,242,103,Combest,Larry,,33,242103
2,14605,242,103,Bereuter,Douglas,K.,199,242103
2,14414,242,103,Dornan,Robert,K.,156,242103
2,13047,242,103,Young,C.W.,Bill,93,242103
2,15026,242,103,Gekas,George,W.,370,242103
2,14829,242,103,Hansen,James,V.,152,242103
2,14644,242,103,Lewis,Jerry,,96,242103
1,8080,503,103,Rostenkowski,Dan,,423,503103
1,10588,503,103,Gibbons,Sam,M.,424,503103
1,10614,503,103,Pickle,J.J.,(Jake),425,503103
2,13002,503,103,Archer,Bill,,437,503103
2,12041,503,103,Crane,Philip,M.,438,503103
1,10732,507,103,Hamilton,Lee,H.,323,507103
1,12036,507,103,Obey,David,R.,58,507103
1,14053,507,103,Stark,Fortney,Pete,245,507103
1,15433,507,103,Mfume,Kweisi,,177,507103
1,14871,507,103,Wyden,Ron,,292,507103
1,15001,507,103,Andrews,Michael,A.,227,507103
2,15125,507,103,Armey,Richard,K.,278,507103
2,15112,507,103,Saxton,H.,James,159,507103
2,15601,507,103,Cox,C.,Christopher,237,507103
2,29126,507,103,Ramstad,Jim,,372,507103
1,10732,522,103,Hamilton,Lee,H.,323,522103
1,12036,522,103,Obey,David,R.,58,522103
1,14666,522,103,Swift,Allan,B.,288,522103
1,14825,522,103,Gejdenson,Sam,,324,522103
1,15064,522,103,Spratt,John,M.,123,522103
1,70303,522,103,Norton,Eleanor,Holmes,248,522103
2,14225,522,103,Gradison,Willis,D.,439,522103
2,14461,522,103,Walker,Robert,S.,420,522103
2,14662,522,103,Solomon,Gerald,B.H.,416,522103
2,14813,522,103,Dreier,David,,418,522103
2,14819,522,103,Emerson,Bill,,29,522103
2,29108,522,103,Allard,Wayne,R.,35,522103
2,39312,522,103,Dunn,Jennifer,,362,522103
1,10726,661,103,Foley,Thomas,S.,446,661103
1,14421,661,103,Gephardt,Richard,A.,216,661103
1,14407,661,103,Bonior,David,E.,414,661103
2,6455,661,103,Michel,Robert,H.,447,661103
2,14627,661,103,Gingrich,Newton,L.,361,661103
2,29554,790,103,Largent,Steve,,448,790103
2,14852,102,104,Roberts,Pat,,28,102104
2,14819,102,104,Emerson,Bill,,29,102104
2,14827,102,104,Gunderson,Steven,,30,102104
2,15093,102,104,Combest,Larry,,33,102104
2,29108,102,104,Allard,Wayne,R.,35,102104
2,29129,102,104,Barrett,Bill,,36,102104
2,29137,102,104,Boehner,John,A.,38,102104
2,29115,102,104,Ewing,Thomas,W.,39,102104
2,29104,102,104,Doolittle,John,T.,40,102104
2,39308,102,104,Goodlatte,Robert,W.,42,102104
2,29311,102,104,Pombo,Richard,W.,44,102104
2,29332,102,104,Canady,Charles,T.,45,102104
2,29364,102,104,Smith,Nick,,52,102104
2,29300,102,104,Everett,Terry,,53,102104
2,29393,102,104,Lucas,Frank,D.,48,102104
2,29352,102,104,Lewis,Ron,,49,102104
2,15401,102,104,Baker,Richard,H.,203,102104
2,29345,102,104,Crapo,Michael,D.,322,102104
2,29323,102,104,Calvert,Ken,,384,102104
2,29514,102,104,Chenoweth,Helen,,449,102104
2,29520,102,104,Hostettler,John,N.,450,102104
2,29569,102,104,Bryant,Ed,,451,102104
2,29522,102,104,Latham,Tom,,452,102104
2,29557,102,104,Cooley,Wes,,453,102104
2,29510,102,104,Foley,Mark,,454,102104
2,29512,102,104,Chambliss,Saxby,,455,102104
2,29517,102,104,LaHood,Ray,,456,102104
1,10716,102,104,de la Garza,E.,(Kika),1,102104
1,10573,102,104,Brown,George,E.,2,102104
1,14048,102,104,Rose,Charlie,,3,102104
1,14664,102,104,Stenholm,Charles,W.,7,102104
1,14459,102,104,Volkmer,Harold,L.,8,102104
1,15425,102,104,Johnson,Tim,,10,102104
1,15635,102,104,Condit,Gary,,14,102104
1,29127,102,104,Peterson,Collin,C.,15,102104
1,29105,102,104,Dooley,Calvin,M.,16,102104
1,29382,102,104,Clayton,Eva,M.,17,102104
1,29366,102,104,Minge,David,,18,102104
1,29302,102,104,Hilliard,Earl,F.,19,102104
1,29384,102,104,Pomeroy,Earl,,22,102104
1,29396,102,104,Holden,Tim,,23,102104
1,29344,102,104,McKinney,Cynthia,A.,24,102104
1,29353,102,104,Baesler,Scotty,,25,102104
1,29330,102,104,Thurman,Karen,L.,26,102104
1,29339,102,104,Bishop,Sanford,D.,27,102104
1,29368,102,104,Thompson,Bennie,,46,102104
1,29313,102,104,Farr,Sam,,47,102104
1,29101,102,104,Pastor,Ed,,89,102104
1,29528,102,104,Baldacci,John,E.,457,102104
2,29545,102,104,Funderburk,David,,458,102104
2,14469,104,104,Livingston,Robert,L.,95,104104
2,10607,104,104,McDade,Joseph,M.,91,104104
2,11036,104,104,Myers,John,T.,92,104104
2,13047,104,104,Young,C.W.,Bill,93,104104
2,14045,104,104,Regula,Ralph,S.,94,104104
2,14644,104,104,Lewis,Jerry,,96,104104
2,14677,104,104,Porter,John,Edward,97,104104
2,14854,104,104,Rogers,Harold,,98,104104
2,14861,104,104,Skeen,Joe,,99,104104
2,14869,104,104,Wolf,Frank,R.,100,104104
2,15094,104,104,DeLay,Tom,,101,104104
2,15105,104,104,Kolbe,Jim,,102,104104
2,15075,104,104,Vucanovich,Barbara,F.,104,104104
2,15106,104,104,Lightfoot,Jim,Ross,105,104104
2,15051,104,104,Packard,Ron,,106,104104
2,15090,104,104,Callahan,H.L.,(Sonny),107,104104
2,15630,104,104,Walsh,James,T.,109,104104
2,29135,104,104,Taylor,Charles,H.,110,104104
2,29136,104,104,Hobson,David,L.,111,104104
2,29392,104,104,Istook,Ernest,J.,113,104104
2,39302,104,104,Bonilla,Henry,B.,112,104104
2,29365,104,104,Knollenberg,Joe,,208,104104
2,29333,104,104,Miller,Dan,,238,104104
2,29307,104,104,Dickey,Jay,,43,104104
2,29338,104,104,Kingston,Jack,,41,104104
2,29503,104,104,Riggs,Frank,,459,104104
2,29541,104,104,Frelinghuysen,Rodney,P.,460,104104
2,29534,104,104,Wicker,Roger,F.,461,104104
2,29542,104,104,Forbes,Michael,P.,462,104104
2,29581,104,104,Nethercutt,George,,463,104104
2,29558,104,104,Bunn,Jim,,464,104104
2,29583,104,104,Neumann,Mark,W.,465,104104
1,12036,104,104,Obey,David,R.,58,104104
1,10421,104,104,Yates,Sidney,R.,57,104104
1,12030,104,104,Stokes,Louis,,59,104104
1,11000,104,104,Bevill,Tom,,60,104104
1,14072,104,104,Murtha,John,P.,61,104104
1,14062,104,104,Wilson,Charles,,62,104104
1,14413,104,104,Dicks,Norman,D.,63,104104
1,14656,104,104,Sabo,Martin,Olav,64,104104
1,14620,104,104,Dixon,Julian,C.,65,104104
1,14624,104,104,Fazio,Victor,H.,66,104104
1,14233,104,104,Hefner,W.G.,(Bill),67,104104
1,14873,104,104,Hoyer,Steny,H.,68,104104
1,15021,104,104,Durbin,Richard,J.,70,104104
1,15018,104,104,Coleman,Ronald,D.,71,104104
1,15083,104,104,Mollohan,Alan,B.,72,104104
1,15129,104,104,Chapman,Jim,,73,104104
1,15029,104,104,Kaptur,Marcy,,74,104104
1,15443,104,104,Skaggs,David,E.,75,104104
1,15448,104,104,Pelosi,Nancy,,77,104104
